"zipcode","high.school","bachelor","unemployment","income","population","pop.white","pop.black","pop.indian","pop.asian","pop.hawai","pop.other","pop.multi","category","sale.dollars","sale.volume"
51245,88.7,18.4,1.8,31528,1239,1124,10,0,7,0,93,5,"Misc",6050,324
51245,88.7,18.4,1.8,31528,1239,1124,10,0,7,0,93,5,"Amaretto",336,50
51246,91.9,25.6,1.4,31431,3385,3361,4,8,2,0,1,9,"Gin",2017,176
51246,91.9,25.6,1.4,31431,3385,3361,4,8,2,0,1,9,"Misc",21563,1330
51246,91.9,25.6,1.4,31431,3385,3361,4,8,2,0,1,9,"Brandy",8742,787
51246,91.9,25.6,1.4,31431,3385,3361,4,8,2,0,1,9,"Rum",73602,4764
51246,91.9,25.6,1.4,31431,3385,3361,4,8,2,0,1,9,"Schnapps",27377,1937
51246,91.9,25.6,1.4,31431,3385,3361,4,8,2,0,1,9,"Whisky",134738,9913
51246,91.9,25.6,1.4,31431,3385,3361,4,8,2,0,1,9,"Distilled Spirits",947,48
51246,91.9,25.6,1.4,31431,3385,3361,4,8,2,0,1,9,"Amaretto",1837,260
51246,91.9,25.6,1.4,31431,3385,3361,4,8,2,0,1,9,"Tequila",6542,345
51246,91.9,25.6,1.4,31431,3385,3361,4,8,2,0,1,9,"Vodka",38960,4105
51247,89.4,19.7,2.5,26852,5223,5112,23,17,32,0,23,16,"Brandy",2266,156
51247,89.4,19.7,2.5,26852,5223,5112,23,17,32,0,23,16,"Whisky",48714,3416
51247,89.4,19.7,2.5,26852,5223,5112,23,17,32,0,23,16,"Rum",31625,2029
51247,89.4,19.7,2.5,26852,5223,5112,23,17,32,0,23,16,"Distilled Spirits",79,2
51247,89.4,19.7,2.5,26852,5223,5112,23,17,32,0,23,16,"Schnapps",8875,582
51247,89.4,19.7,2.5,26852,5223,5112,23,17,32,0,23,16,"Vodka",20014,2113
51247,89.4,19.7,2.5,26852,5223,5112,23,17,32,0,23,16,"Tequila",8798,303
51247,89.4,19.7,2.5,26852,5223,5112,23,17,32,0,23,16,"Gin",566,48
51247,89.4,19.7,2.5,26852,5223,5112,23,17,32,0,23,16,"Misc",7105,340
51247,89.4,19.7,2.5,26852,5223,5112,23,17,32,0,23,16,"Amaretto",666,66
51248,89.7,15.5,2.7,30975,1782,1721,10,0,0,0,33,18,"Tequila",2016,156
51248,89.7,15.5,2.7,30975,1782,1721,10,0,0,0,33,18,"Schnapps",4957,376
51248,89.7,15.5,2.7,30975,1782,1721,10,0,0,0,33,18,"Amaretto",183,21
51248,89.7,15.5,2.7,30975,1782,1721,10,0,0,0,33,18,"Vodka",9513,1059
51248,89.7,15.5,2.7,30975,1782,1721,10,0,0,0,33,18,"Brandy",809,85
51248,89.7,15.5,2.7,30975,1782,1721,10,0,0,0,33,18,"Whisky",32761,2889
51248,89.7,15.5,2.7,30975,1782,1721,10,0,0,0,33,18,"Distilled Spirits",164,8
51248,89.7,15.5,2.7,30975,1782,1721,10,0,0,0,33,18,"Rum",10773,742
51248,89.7,15.5,2.7,30975,1782,1721,10,0,0,0,33,18,"Misc",4076,228
51248,89.7,15.5,2.7,30975,1782,1721,10,0,0,0,33,18,"Gin",357,45
51249,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36,"Misc",17315,1022
51249,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36,"Brandy",5382,460
51249,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36,"Gin",6435,661
51249,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36,"Schnapps",19220,1369
51249,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36,"Tequila",9387,473
51249,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36,"Distilled Spirits",462,33
51249,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36,"Whisky",110545,8338
51249,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36,"Rum",29588,1916
51249,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36,"Vodka",34161,3852
51249,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36,"Amaretto",828,116
51250,87.7,35.8,0.4,25588,8391,7658,45,29,59,0,530,70,"Amaretto",4945,402
51250,87.7,35.8,0.4,25588,8391,7658,45,29,59,0,530,70,"Vodka",124714,11548
51250,87.7,35.8,0.4,25588,8391,7658,45,29,59,0,530,70,"Misc",56836,3289
51250,87.7,35.8,0.4,25588,8391,7658,45,29,59,0,530,70,"Whisky",246690,17243
51250,87.7,35.8,0.4,25588,8391,7658,45,29,59,0,530,70,"Distilled Spirits",3167,144
51250,87.7,35.8,0.4,25588,8391,7658,45,29,59,0,530,70,"Gin",9627,850
51250,87.7,35.8,0.4,25588,8391,7658,45,29,59,0,530,70,"Rum",137058,9465
51250,87.7,35.8,0.4,25588,8391,7658,45,29,59,0,530,70,"Schnapps",35295,2737
51250,87.7,35.8,0.4,25588,8391,7658,45,29,59,0,530,70,"Tequila",31820,1918
51250,87.7,35.8,0.4,25588,8391,7658,45,29,59,0,530,70,"Brandy",12248,879
51301,93.2,21,3.5,30168,12778,12146,73,4,7,0,192,356,"Gin",36639,2960
51301,93.2,21,3.5,30168,12778,12146,73,4,7,0,192,356,"Schnapps",52759,3956
51301,93.2,21,3.5,30168,12778,12146,73,4,7,0,192,356,"Amaretto",6718,712
51301,93.2,21,3.5,30168,12778,12146,73,4,7,0,192,356,"Distilled Spirits",16864,1687
51301,93.2,21,3.5,30168,12778,12146,73,4,7,0,192,356,"Whisky",599154,45242
51301,93.2,21,3.5,30168,12778,12146,73,4,7,0,192,356,"Brandy",35779,2903
51301,93.2,21,3.5,30168,12778,12146,73,4,7,0,192,356,"Rum",213144,16539
51301,93.2,21,3.5,30168,12778,12146,73,4,7,0,192,356,"Vodka",305752,31635
51301,93.2,21,3.5,30168,12778,12146,73,4,7,0,192,356,"Misc",124469,7804
51301,93.2,21,3.5,30168,12778,12146,73,4,7,0,192,356,"Tequila",57679,3811
51331,96.7,22.3,9.8,24632,1023,966,17,4,0,0,8,28,"Rum",69546,4588
51331,96.7,22.3,9.8,24632,1023,966,17,4,0,0,8,28,"Tequila",20828,1269
51331,96.7,22.3,9.8,24632,1023,966,17,4,0,0,8,28,"Schnapps",26509,1882
51331,96.7,22.3,9.8,24632,1023,966,17,4,0,0,8,28,"Distilled Spirits",2623,136
51331,96.7,22.3,9.8,24632,1023,966,17,4,0,0,8,28,"Amaretto",933,113
51331,96.7,22.3,9.8,24632,1023,966,17,4,0,0,8,28,"Vodka",101390,8155
51331,96.7,22.3,9.8,24632,1023,966,17,4,0,0,8,28,"Gin",9984,704
51331,96.7,22.3,9.8,24632,1023,966,17,4,0,0,8,28,"Misc",38752,2432
51331,96.7,22.3,9.8,24632,1023,966,17,4,0,0,8,28,"Brandy",6219,412
51331,96.7,22.3,9.8,24632,1023,966,17,4,0,0,8,28,"Whisky",126267,7461
51333,93.1,12.7,1.8,26354,497,497,0,0,0,0,0,0,NA,NA,NA
51334,89.3,19.3,5.5,26490,7197,6911,120,13,30,11,44,68,"Amaretto",2165,247
51334,89.3,19.3,5.5,26490,7197,6911,120,13,30,11,44,68,"Schnapps",24879,1933
51334,89.3,19.3,5.5,26490,7197,6911,120,13,30,11,44,68,"Tequila",25339,1412
51334,89.3,19.3,5.5,26490,7197,6911,120,13,30,11,44,68,"Misc",46289,2826
51334,89.3,19.3,5.5,26490,7197,6911,120,13,30,11,44,68,"Gin",7734,768
51334,89.3,19.3,5.5,26490,7197,6911,120,13,30,11,44,68,"Distilled Spirits",3402,151
51334,89.3,19.3,5.5,26490,7197,6911,120,13,30,11,44,68,"Rum",113016,8278
51334,89.3,19.3,5.5,26490,7197,6911,120,13,30,11,44,68,"Vodka",117535,12985
51334,89.3,19.3,5.5,26490,7197,6911,120,13,30,11,44,68,"Whisky",211886,15471
51334,89.3,19.3,5.5,26490,7197,6911,120,13,30,11,44,68,"Brandy",10941,769
51338,92.8,19.7,3.4,32401,974,971,0,0,0,0,1,2,"Misc",273,12
51338,92.8,19.7,3.4,32401,974,971,0,0,0,0,1,2,"Tequila",149,12
51338,92.8,19.7,3.4,32401,974,971,0,0,0,0,1,2,"Gin",18,3
51338,92.8,19.7,3.4,32401,974,971,0,0,0,0,1,2,"Brandy",55,6
51338,92.8,19.7,3.4,32401,974,971,0,0,0,0,1,2,"Whisky",4684,369
51338,92.8,19.7,3.4,32401,974,971,0,0,0,0,1,2,"Schnapps",179,15
51338,92.8,19.7,3.4,32401,974,971,0,0,0,0,1,2,"Amaretto",47,8
51338,92.8,19.7,3.4,32401,974,971,0,0,0,0,1,2,"Rum",1496,101
51338,92.8,19.7,3.4,32401,974,971,0,0,0,0,1,2,"Vodka",1106,148
51341,74.2,0,10,NA,35,33,0,0,0,0,0,2,NA,NA,NA
51342,91.4,23.8,1.6,31729,1200,1184,12,0,0,0,4,0,"Rum",6027,435
51342,91.4,23.8,1.6,31729,1200,1184,12,0,0,0,4,0,"Tequila",947,57
51342,91.4,23.8,1.6,31729,1200,1184,12,0,0,0,4,0,"Schnapps",1953,148
51342,91.4,23.8,1.6,31729,1200,1184,12,0,0,0,4,0,"Vodka",6524,752
51342,91.4,23.8,1.6,31729,1200,1184,12,0,0,0,4,0,"Amaretto",326,49
51342,91.4,23.8,1.6,31729,1200,1184,12,0,0,0,4,0,"Misc",1250,68
51342,91.4,23.8,1.6,31729,1200,1184,12,0,0,0,4,0,"Whisky",14165,1092
51342,91.4,23.8,1.6,31729,1200,1184,12,0,0,0,4,0,"Brandy",282,20
51342,91.4,23.8,1.6,31729,1200,1184,12,0,0,0,4,0,"Gin",371,30
51343,94.3,32.2,0.8,24399,333,333,0,0,0,0,0,0,NA,NA,NA
51345,86.8,4,3,29286,419,362,1,0,4,0,44,8,NA,NA,NA
51346,89.9,13.5,1.8,31224,2352,2237,12,13,21,0,24,45,"Gin",2856,288
51346,89.9,13.5,1.8,31224,2352,2237,12,13,21,0,24,45,"Distilled Spirits",191,8
51346,89.9,13.5,1.8,31224,2352,2237,12,13,21,0,24,45,"Tequila",3760,234
51346,89.9,13.5,1.8,31224,2352,2237,12,13,21,0,24,45,"Amaretto",379,40
51346,89.9,13.5,1.8,31224,2352,2237,12,13,21,0,24,45,"Rum",21525,1423
51346,89.9,13.5,1.8,31224,2352,2237,12,13,21,0,24,45,"Whisky",70098,5900
51346,89.9,13.5,1.8,31224,2352,2237,12,13,21,0,24,45,"Brandy",2368,222
51346,89.9,13.5,1.8,31224,2352,2237,12,13,21,0,24,45,"Vodka",25081,2804
51346,89.9,13.5,1.8,31224,2352,2237,12,13,21,0,24,45,"Misc",8974,547
51346,89.9,13.5,1.8,31224,2352,2237,12,13,21,0,24,45,"Schnapps",7410,588
51347,95.3,22.3,5.2,31536,1443,1428,0,0,2,0,1,12,"Misc",2806,142
51347,95.3,22.3,5.2,31536,1443,1428,0,0,2,0,1,12,"Vodka",6635,808
51347,95.3,22.3,5.2,31536,1443,1428,0,0,2,0,1,12,"Whisky",13013,1080
51347,95.3,22.3,5.2,31536,1443,1428,0,0,2,0,1,12,"Gin",367,47
51347,95.3,22.3,5.2,31536,1443,1428,0,0,2,0,1,12,"Tequila",792,63
51347,95.3,22.3,5.2,31536,1443,1428,0,0,2,0,1,12,"Schnapps",767,60
51347,95.3,22.3,5.2,31536,1443,1428,0,0,2,0,1,12,"Amaretto",23,4
51347,95.3,22.3,5.2,31536,1443,1428,0,0,2,0,1,12,"Distilled Spirits",124,5
51347,95.3,22.3,5.2,31536,1443,1428,0,0,2,0,1,12,"Brandy",449,42
51347,95.3,22.3,5.2,31536,1443,1428,0,0,2,0,1,12,"Rum",5660,377
51350,88.8,13.2,4.4,36532,621,610,7,4,0,0,0,0,NA,NA,NA
51351,93.3,23,2.4,30515,4581,4478,17,15,0,0,36,35,"Gin",34581,2449
51351,93.3,23,2.4,30515,4581,4478,17,15,0,0,36,35,"Misc",98789,5759
51351,93.3,23,2.4,30515,4581,4478,17,15,0,0,36,35,"Vodka",250758,21735
51351,93.3,23,2.4,30515,4581,4478,17,15,0,0,36,35,"Distilled Spirits",5830,759
51351,93.3,23,2.4,30515,4581,4478,17,15,0,0,36,35,"Brandy",14271,1100
51351,93.3,23,2.4,30515,4581,4478,17,15,0,0,36,35,"Tequila",64481,3834
51351,93.3,23,2.4,30515,4581,4478,17,15,0,0,36,35,"Schnapps",67971,4417
51351,93.3,23,2.4,30515,4581,4478,17,15,0,0,36,35,"Rum",222899,16205
51351,93.3,23,2.4,30515,4581,4478,17,15,0,0,36,35,"Whisky",398936,26633
51351,93.3,23,2.4,30515,4581,4478,17,15,0,0,36,35,"Amaretto",3117,408
51354,88.3,11.4,3.2,21520,1028,1018,6,0,0,0,0,4,NA,NA,NA
51355,99.2,48.6,5.5,27333,843,804,0,0,23,0,0,16,"Tequila",672,24
51355,99.2,48.6,5.5,27333,843,804,0,0,23,0,0,16,"Misc",1431,59
51355,99.2,48.6,5.5,27333,843,804,0,0,23,0,0,16,"Gin",445,25
51355,99.2,48.6,5.5,27333,843,804,0,0,23,0,0,16,"Whisky",11737,837
51355,99.2,48.6,5.5,27333,843,804,0,0,23,0,0,16,"Schnapps",820,55
51355,99.2,48.6,5.5,27333,843,804,0,0,23,0,0,16,"Rum",3836,230
51355,99.2,48.6,5.5,27333,843,804,0,0,23,0,0,16,"Vodka",10031,941
51355,99.2,48.6,5.5,27333,843,804,0,0,23,0,0,16,"Brandy",261,21
51357,94.9,14.8,5.5,31563,589,570,0,1,0,7,0,11,NA,NA,NA
51358,91.8,23.6,1.7,29044,1103,1073,0,0,7,6,0,17,"Schnapps",1350,116
51358,91.8,23.6,1.7,29044,1103,1073,0,0,7,6,0,17,"Rum",4932,330
51358,91.8,23.6,1.7,29044,1103,1073,0,0,7,6,0,17,"Tequila",1361,97
51358,91.8,23.6,1.7,29044,1103,1073,0,0,7,6,0,17,"Whisky",16619,1510
51358,91.8,23.6,1.7,29044,1103,1073,0,0,7,6,0,17,"Vodka",7648,943
51358,91.8,23.6,1.7,29044,1103,1073,0,0,7,6,0,17,"Brandy",426,46
51358,91.8,23.6,1.7,29044,1103,1073,0,0,7,6,0,17,"Gin",213,22
51358,91.8,23.6,1.7,29044,1103,1073,0,0,7,6,0,17,"Amaretto",137,22
51358,91.8,23.6,1.7,29044,1103,1073,0,0,7,6,0,17,"Misc",1170,66
51360,96.7,33.2,2.5,33635,8346,8152,26,18,25,16,12,97,"Schnapps",94133,6423
51360,96.7,33.2,2.5,33635,8346,8152,26,18,25,16,12,97,"Gin",70165,5131
51360,96.7,33.2,2.5,33635,8346,8152,26,18,25,16,12,97,"Tequila",113339,8131
51360,96.7,33.2,2.5,33635,8346,8152,26,18,25,16,12,97,"Misc",193517,11912
51360,96.7,33.2,2.5,33635,8346,8152,26,18,25,16,12,97,"Whisky",730796,50561
51360,96.7,33.2,2.5,33635,8346,8152,26,18,25,16,12,97,"Brandy",29959,2145
51360,96.7,33.2,2.5,33635,8346,8152,26,18,25,16,12,97,"Distilled Spirits",19731,2211
51360,96.7,33.2,2.5,33635,8346,8152,26,18,25,16,12,97,"Rum",370199,26078
51360,96.7,33.2,2.5,33635,8346,8152,26,18,25,16,12,97,"Vodka",510885,47269
51360,96.7,33.2,2.5,33635,8346,8152,26,18,25,16,12,97,"Amaretto",6929,743
51363,87.6,3.1,4.2,27361,168,165,0,1,0,0,0,2,NA,NA,NA
51364,92.3,17.8,3.9,26188,653,640,2,4,1,0,0,6,NA,NA,NA
51365,94.7,17.7,1.9,27667,382,316,21,33,0,0,11,1,NA,NA,NA
51366,91.8,27.5,1.7,25417,343,324,0,3,0,0,16,0,NA,NA,NA
51401,92.4,23.5,1.5,31936,11900,11404,269,0,0,0,70,157,"Tequila",74491,4522
51401,92.4,23.5,1.5,31936,11900,11404,269,0,0,0,70,157,"Rum",432194,30582
51401,92.4,23.5,1.5,31936,11900,11404,269,0,0,0,70,157,"Misc",153454,8660
51401,92.4,23.5,1.5,31936,11900,11404,269,0,0,0,70,157,"Amaretto",9582,1204
51401,92.4,23.5,1.5,31936,11900,11404,269,0,0,0,70,157,"Gin",28575,2285
51401,92.4,23.5,1.5,31936,11900,11404,269,0,0,0,70,157,"Vodka",341719,30161
51401,92.4,23.5,1.5,31936,11900,11404,269,0,0,0,70,157,"Brandy",26627,1937
51401,92.4,23.5,1.5,31936,11900,11404,269,0,0,0,70,157,"Schnapps",77124,5684
51401,92.4,23.5,1.5,31936,11900,11404,269,0,0,0,70,157,"Distilled Spirits",27100,3281
51401,92.4,23.5,1.5,31936,11900,11404,269,0,0,0,70,157,"Whisky",868195,61692
51430,95.3,16.1,2.7,30777,849,830,3,0,0,0,0,16,NA,NA,NA
51431,96.3,20.4,0,30195,441,434,0,0,0,0,0,7,NA,NA,NA
51433,90.3,12.3,4.5,22763,520,520,0,0,0,0,0,0,NA,NA,NA
51436,95.9,17.2,0,30116,790,790,0,0,0,0,0,0,NA,NA,NA
51439,88.4,13.5,2.3,29554,1095,1088,0,0,1,3,0,3,NA,NA,NA
51440,92.1,13.2,0.5,36705,372,372,0,0,0,0,0,0,NA,NA,NA
51441,78.2,9.1,9.8,28750,448,384,39,0,0,0,14,11,NA,NA,NA
51442,69,10.7,6.8,28239,9908,8951,244,192,31,4,276,210,"Distilled Spirits",11069,1272
51442,69,10.7,6.8,28239,9908,8951,244,192,31,4,276,210,"Vodka",182684,17771
51442,69,10.7,6.8,28239,9908,8951,244,192,31,4,276,210,"Tequila",72701,3682
51442,69,10.7,6.8,28239,9908,8951,244,192,31,4,276,210,"Amaretto",4893,502
51442,69,10.7,6.8,28239,9908,8951,244,192,31,4,276,210,"Rum",189255,13606
51442,69,10.7,6.8,28239,9908,8951,244,192,31,4,276,210,"Schnapps",63509,4781
51442,69,10.7,6.8,28239,9908,8951,244,192,31,4,276,210,"Gin",17735,1528
51442,69,10.7,6.8,28239,9908,8951,244,192,31,4,276,210,"Misc",84709,4868
51442,69,10.7,6.8,28239,9908,8951,244,192,31,4,276,210,"Brandy",30536,1929
51442,69,10.7,6.8,28239,9908,8951,244,192,31,4,276,210,"Whisky",460831,33369
51443,95.4,20.2,4.4,30185,1905,1883,17,5,0,0,0,0,"Tequila",642,34
51443,95.4,20.2,4.4,30185,1905,1883,17,5,0,0,0,0,"Brandy",119,12
51443,95.4,20.2,4.4,30185,1905,1883,17,5,0,0,0,0,"Vodka",7181,687
51443,95.4,20.2,4.4,30185,1905,1883,17,5,0,0,0,0,"Misc",814,47
51443,95.4,20.2,4.4,30185,1905,1883,17,5,0,0,0,0,"Schnapps",391,31
51443,95.4,20.2,4.4,30185,1905,1883,17,5,0,0,0,0,"Amaretto",34,5
51443,95.4,20.2,4.4,30185,1905,1883,17,5,0,0,0,0,"Gin",171,13
51443,95.4,20.2,4.4,30185,1905,1883,17,5,0,0,0,0,"Whisky",12785,918
51443,95.4,20.2,4.4,30185,1905,1883,17,5,0,0,0,0,"Rum",6059,380
51443,95.4,20.2,4.4,30185,1905,1883,17,5,0,0,0,0,"Distilled Spirits",89,3
51444,93.6,18.6,0,30167,243,243,0,0,0,0,0,0,NA,NA,NA
51445,91.2,19.2,3.5,29904,2786,2770,1,7,0,0,1,7,"Vodka",37126,3654
51445,91.2,19.2,3.5,29904,2786,2770,1,7,0,0,1,7,"Schnapps",10859,892
51445,91.2,19.2,3.5,29904,2786,2770,1,7,0,0,1,7,"Gin",4343,399
51445,91.2,19.2,3.5,29904,2786,2770,1,7,0,0,1,7,"Brandy",3409,283
51445,91.2,19.2,3.5,29904,2786,2770,1,7,0,0,1,7,"Rum",33504,2310
51445,91.2,19.2,3.5,29904,2786,2770,1,7,0,0,1,7,"Misc",15675,842
51445,91.2,19.2,3.5,29904,2786,2770,1,7,0,0,1,7,"Distilled Spirits",534,30
51445,91.2,19.2,3.5,29904,2786,2770,1,7,0,0,1,7,"Whisky",122092,9652
51445,91.2,19.2,3.5,29904,2786,2770,1,7,0,0,1,7,"Tequila",7125,462
51445,91.2,19.2,3.5,29904,2786,2770,1,7,0,0,1,7,"Amaretto",807,118
51446,97.2,18.4,3.3,20313,513,508,0,1,0,0,0,4,NA,NA,NA
51447,95.5,11.7,7.5,28750,187,185,0,0,2,0,0,0,NA,NA,NA
51448,94,13.8,0.4,26087,484,484,0,0,0,0,0,0,NA,NA,NA
51449,88.4,22.4,3.8,25239,2126,2066,27,0,12,0,0,21,"Vodka",19281,2218
51449,88.4,22.4,3.8,25239,2126,2066,27,0,12,0,0,21,"Rum",20528,1452
51449,88.4,22.4,3.8,25239,2126,2066,27,0,12,0,0,21,"Brandy",2605,239
51449,88.4,22.4,3.8,25239,2126,2066,27,0,12,0,0,21,"Distilled Spirits",272,13
51449,88.4,22.4,3.8,25239,2126,2066,27,0,12,0,0,21,"Misc",7639,462
51449,88.4,22.4,3.8,25239,2126,2066,27,0,12,0,0,21,"Whisky",52981,4392
51449,88.4,22.4,3.8,25239,2126,2066,27,0,12,0,0,21,"Tequila",3277,178
51449,88.4,22.4,3.8,25239,2126,2066,27,0,12,0,0,21,"Amaretto",617,93
51449,88.4,22.4,3.8,25239,2126,2066,27,0,12,0,0,21,"Gin",3402,349
51449,88.4,22.4,3.8,25239,2126,2066,27,0,12,0,0,21,"Schnapps",4505,347
51450,91,19.7,4.5,31217,1393,1371,18,0,0,0,4,0,"Misc",11550,684
51450,91,19.7,4.5,31217,1393,1371,18,0,0,0,4,0,"Tequila",4790,272
51450,91,19.7,4.5,31217,1393,1371,18,0,0,0,4,0,"Rum",38873,2592
51450,91,19.7,4.5,31217,1393,1371,18,0,0,0,4,0,"Amaretto",778,100
51450,91,19.7,4.5,31217,1393,1371,18,0,0,0,4,0,"Whisky",79046,6098
51450,91,19.7,4.5,31217,1393,1371,18,0,0,0,4,0,"Brandy",2287,178
51450,91,19.7,4.5,31217,1393,1371,18,0,0,0,4,0,"Vodka",33671,3369
51450,91,19.7,4.5,31217,1393,1371,18,0,0,0,4,0,"Schnapps",9756,717
51450,91,19.7,4.5,31217,1393,1371,18,0,0,0,4,0,"Gin",3022,222
51450,91,19.7,4.5,31217,1393,1371,18,0,0,0,4,0,"Distilled Spirits",389,22
51451,87.4,10.3,1.4,28382,133,133,0,0,0,0,0,0,NA,NA,NA
51453,92.6,22.5,3.2,30662,751,743,0,3,1,0,1,3,"Vodka",602,52
51453,92.6,22.5,3.2,30662,751,743,0,3,1,0,1,3,"Misc",294,11
51453,92.6,22.5,3.2,30662,751,743,0,3,1,0,1,3,"Tequila",127,4
51453,92.6,22.5,3.2,30662,751,743,0,3,1,0,1,3,"Whisky",1496,100
51453,92.6,22.5,3.2,30662,751,743,0,3,1,0,1,3,"Gin",31,3
51453,92.6,22.5,3.2,30662,751,743,0,3,1,0,1,3,"Schnapps",203,17
51453,92.6,22.5,3.2,30662,751,743,0,3,1,0,1,3,"Rum",680,37
51453,92.6,22.5,3.2,30662,751,743,0,3,1,0,1,3,"Brandy",94,2
51454,93.8,14.2,5.4,32216,1616,1499,0,0,0,0,107,10,NA,NA,NA
51455,93,21.8,6.1,27875,2217,2183,2,0,16,0,0,16,"Misc",6515,376
51455,93,21.8,6.1,27875,2217,2183,2,0,16,0,0,16,"Brandy",1896,183
51455,93,21.8,6.1,27875,2217,2183,2,0,16,0,0,16,"Vodka",15976,1375
51455,93,21.8,6.1,27875,2217,2183,2,0,16,0,0,16,"Distilled Spirits",239,11
51455,93,21.8,6.1,27875,2217,2183,2,0,16,0,0,16,"Schnapps",4237,316
51455,93,21.8,6.1,27875,2217,2183,2,0,16,0,0,16,"Amaretto",239,23
51455,93,21.8,6.1,27875,2217,2183,2,0,16,0,0,16,"Rum",21062,1360
51455,93,21.8,6.1,27875,2217,2183,2,0,16,0,0,16,"Tequila",1617,98
51455,93,21.8,6.1,27875,2217,2183,2,0,16,0,0,16,"Gin",859,68
51455,93,21.8,6.1,27875,2217,2183,2,0,16,0,0,16,"Whisky",44040,3146
51458,92.6,25.4,2.3,31047,1476,1465,0,0,0,0,0,11,NA,NA,NA
51459,89.4,2.1,3.2,33438,72,71,0,0,0,0,0,1,NA,NA,NA
51461,92.4,14.9,5.9,31316,1026,950,1,10,16,0,4,45,"Amaretto",378,46
51461,92.4,14.9,5.9,31316,1026,950,1,10,16,0,4,45,"Misc",7988,498
51461,92.4,14.9,5.9,31316,1026,950,1,10,16,0,4,45,"Whisky",50356,3475
51461,92.4,14.9,5.9,31316,1026,950,1,10,16,0,4,45,"Distilled Spirits",3,0
51461,92.4,14.9,5.9,31316,1026,950,1,10,16,0,4,45,"Rum",20963,1294
51461,92.4,14.9,5.9,31316,1026,950,1,10,16,0,4,45,"Schnapps",7161,554
51461,92.4,14.9,5.9,31316,1026,950,1,10,16,0,4,45,"Brandy",359,39
51461,92.4,14.9,5.9,31316,1026,950,1,10,16,0,4,45,"Tequila",3656,183
51461,92.4,14.9,5.9,31316,1026,950,1,10,16,0,4,45,"Gin",1035,103
51461,92.4,14.9,5.9,31316,1026,950,1,10,16,0,4,45,"Vodka",10885,842
51462,93.6,13.6,8.5,26513,1005,976,0,0,5,0,0,24,"Gin",116,11
51462,93.6,13.6,8.5,26513,1005,976,0,0,5,0,0,24,"Amaretto",16,2
51462,93.6,13.6,8.5,26513,1005,976,0,0,5,0,0,24,"Distilled Spirits",151,6
51462,93.6,13.6,8.5,26513,1005,976,0,0,5,0,0,24,"Whisky",10129,652
51462,93.6,13.6,8.5,26513,1005,976,0,0,5,0,0,24,"Brandy",76,7
51462,93.6,13.6,8.5,26513,1005,976,0,0,5,0,0,24,"Vodka",4297,461
51462,93.6,13.6,8.5,26513,1005,976,0,0,5,0,0,24,"Schnapps",428,31
51462,93.6,13.6,8.5,26513,1005,976,0,0,5,0,0,24,"Tequila",556,29
51462,93.6,13.6,8.5,26513,1005,976,0,0,5,0,0,24,"Rum",4121,293
51462,93.6,13.6,8.5,26513,1005,976,0,0,5,0,0,24,"Misc",904,38
51463,91.6,17.2,7.9,28631,657,656,1,0,0,0,0,0,"Whisky",216,4
51465,86.1,7.2,4.5,31850,766,727,2,0,2,0,32,3,NA,NA,NA
51466,91.9,17,3.8,32356,1096,1096,0,0,0,0,0,0,"Misc",424,35
51466,91.9,17,3.8,32356,1096,1096,0,0,0,0,0,0,"Brandy",262,19
51466,91.9,17,3.8,32356,1096,1096,0,0,0,0,0,0,"Rum",2228,131
51466,91.9,17,3.8,32356,1096,1096,0,0,0,0,0,0,"Whisky",4441,366
51466,91.9,17,3.8,32356,1096,1096,0,0,0,0,0,0,"Gin",171,17
51466,91.9,17,3.8,32356,1096,1096,0,0,0,0,0,0,"Tequila",69,5
51466,91.9,17,3.8,32356,1096,1096,0,0,0,0,0,0,"Schnapps",132,9
51466,91.9,17,3.8,32356,1096,1096,0,0,0,0,0,0,"Vodka",2689,260
51467,96.7,22.5,1.9,35705,661,654,0,0,0,0,0,7,NA,NA,NA
51501,84.1,11.4,5.8,28355,34774,31530,758,178,357,5,1040,906,"Vodka",1061322,92050
51501,84.1,11.4,5.8,28355,34774,31530,758,178,357,5,1040,906,"Misc",568301,30934
51501,84.1,11.4,5.8,28355,34774,31530,758,178,357,5,1040,906,"Brandy",139019,7263
51501,84.1,11.4,5.8,28355,34774,31530,758,178,357,5,1040,906,"Amaretto",28638,2685
51501,84.1,11.4,5.8,28355,34774,31530,758,178,357,5,1040,906,"Rum",686544,48053
51501,84.1,11.4,5.8,28355,34774,31530,758,178,357,5,1040,906,"Tequila",360272,18706
51501,84.1,11.4,5.8,28355,34774,31530,758,178,357,5,1040,906,"Whisky",1896895,105167
51501,84.1,11.4,5.8,28355,34774,31530,758,178,357,5,1040,906,"Gin",115294,7845
